x-axis,1,2,F1
second,Volt,Volt,Volt
+190.50000E-06,+14.68794369438E+00,+14.81726794698E+00,+129.26477200E-03
+190.55000E-06,+14.68673026166E+00,+14.81631389931E+00,+129.52400931E-03
+190.60000E-06,+14.68400860609E+00,+14.81208924684E+00,+128.02248438E-03
+190.65000E-06,+14.68210789781E+00,+14.81012824588E+00,+127.96126043E-03
+190.70000E-06,+14.68028329954E+00,+14.81016751410E+00,+129.82602062E-03
+190.75000E-06,+14.67855091430E+00,+14.80996782925E+00,+131.35741290E-03
+190.80000E-06,+14.67724858142E+00,+14.81033368962E+00,+133.02545971E-03
+190.85000E-06,+14.67600573767E+00,+14.81089110004E+00,+134.82481428E-03
+190.90000E-06,+14.67448412239E+00,+14.80793539700E+00,+133.39026390E-03
+190.95000E-06,+14.67275616863E+00,+14.80812445731E+00,+135.30619763E-03
+191.00000E-06,+14.67080320977E+00,+14.80460104570E+00,+133.73725096E-03
+191.05000E-06,+14.66910573212E+00,+14.80308114074E+00,+133.91473157E-03
+191.10000E-06,+14.66681166253E+00,+14.79827385785E+00,+131.40346657E-03
+191.15000E-06,+14.66454353053E+00,+14.79315784062E+00,+128.55517043E-03
+191.20000E-06,+14.66303042393E+00,+14.79702361650E+00,+133.93299003E-03
+191.25000E-06,+14.66151047450E+00,+14.79492586236E+00,+133.35422688E-03
+191.30000E-06,+14.66023399931E+00,+14.79847134166E+00,+138.17526898E-03
+191.35000E-06,+14.65910301138E+00,+14.79730489135E+00,+138.13946001E-03
+191.40000E-06,+14.65678772210E+00,+14.79337661799E+00,+136.52779969E-03
+191.45000E-06,+14.65558661370E+00,+14.79158871076E+00,+135.94063078E-03
+191.50000E-06,+14.65300568072E+00,+14.78520182044E+00,+132.13620636E-03
+191.55000E-06,+14.65088545486E+00,+14.78580367755E+00,+134.85720894E-03
+191.60000E-06,+14.64947352148E+00,+14.78431191350E+00,+134.77792892E-03
+191.65000E-06,+14.64747919588E+00,+14.78288968800E+00,+135.35005353E-03
+191.70000E-06,+14.64632326156E+00,+14.78544929199E+00,+139.06398279E-03
+191.75000E-06,+14.64513995370E+00,+14.78415814069E+00,+138.95485710E-03
+191.80000E-06,+14.64352872744E+00,+14.78391427373E+00,+140.32187512E-03
+191.85000E-06,+14.64208444630E+00,+14.78104490347E+00,+138.89797268E-03
+191.90000E-06,+14.63903823076E+00,+14.77662114128E+00,+137.51989175E-03
+191.95000E-06,+14.63757534179E+00,+14.77594689256E+00,+138.30976183E-03
+192.00000E-06,+14.63601235374E+00,+14.77345962063E+00,+137.38450158E-03
+192.05000E-06,+14.63390178155E+00,+14.77249482782E+00,+138.53098994E-03
+192.10000E-06,+14.63269137903E+00,+14.77200174958E+00,+139.24775565E-03
+192.15000E-06,+14.63055907383E+00,+14.77009460025E+00,+139.47375324E-03
+192.20000E-06,+14.62962090757E+00,+14.76935034262E+00,+139.66756314E-03
+192.25000E-06,+14.62807215617E+00,+14.76908563889E+00,+140.94988476E-03
+192.30000E-06,+14.62615418179E+00,+14.76785413126E+00,+141.63704738E-03
+192.35000E-06,+14.62486715744E+00,+14.76719425563E+00,+142.26296742E-03
+192.40000E-06,+14.62306230145E+00,+14.76361662079E+00,+140.49100551E-03
+192.45000E-06,+14.62128001968E+00,+14.76190160869E+00,+140.55805635E-03
+192.50000E-06,+14.61927246296E+00,+14.75990976152E+00,+140.57398039E-03
+192.55000E-06,+14.61777206359E+00,+14.75873210852E+00,+140.89788596E-03
+192.60000E-06,+14.61580682187E+00,+14.75778911656E+00,+141.91771417E-03
+192.65000E-06,+14.61423518795E+00,+14.75669018240E+00,+142.39092649E-03
+192.70000E-06,+14.61247249167E+00,+14.75526301586E+00,+142.72578130E-03
+192.75000E-06,+14.61126648671E+00,+14.75576555103E+00,+144.43435852E-03
+192.80000E-06,+14.60928694802E+00,+14.75465475463E+00,+145.30345260E-03
+192.85000E-06,+14.60825057995E+00,+14.75265374223E+00,+144.33737447E-03
+192.90000E-06,+14.60634699524E+00,+14.75087584747E+00,+144.46441900E-03
+192.95000E-06,+14.60469264592E+00,+14.74843089506E+00,+143.67316327E-03
+193.00000E-06,+14.60312137457E+00,+14.74698833331E+00,+143.80284222E-03
+193.05000E-06,+14.60144133564E+00,+14.74541940319E+00,+143.91366657E-03
+193.10000E-06,+14.59981960921E+00,+14.74440119521E+00,+144.51720660E-03
+193.15000E-06,+14.59784615127E+00,+14.74322792243E+00,+145.31645605E-03
+193.20000E-06,+14.59692206263E+00,+14.74256934858E+00,+145.58257601E-03
+193.25000E-06,+14.59508729586E+00,+14.74171412988E+00,+146.56159032E-03
+193.30000E-06,+14.59385147735E+00,+14.74096317868E+00,+147.04508168E-03
+193.35000E-06,+14.59203767247E+00,+14.73951626534E+00,+147.41246602E-03
+193.40000E-06,+14.59024422344E+00,+14.73667653074E+00,+146.36681291E-03
+193.45000E-06,+14.58862501238E+00,+14.73524246484E+00,+146.55278143E-03
+193.50000E-06,+14.58634944886E+00,+14.73334589256E+00,+146.93023715E-03
+193.55000E-06,+14.58528271622E+00,+14.73274402942E+00,+147.39571779E-03
+193.60000E-06,+14.58340026075E+00,+14.73162087101E+00,+148.15421299E-03
+193.65000E-06,+14.58211749300E+00,+14.73084059924E+00,+148.65683212E-03
+193.70000E-06,+14.58040858352E+00,+14.72982939086E+00,+149.35477921E-03
+193.75000E-06,+14.57867716764E+00,+14.72822897079E+00,+149.48560344E-03
+193.80000E-06,+14.57760045419E+00,+14.72730471556E+00,+149.63821553E-03
+193.85000E-06,+14.57579717662E+00,+14.72543360148E+00,+149.56999257E-03
+193.90000E-06,+14.57401785043E+00,+14.72384163356E+00,+149.75669633E-03
+193.95000E-06,+14.57249075666E+00,+14.72233493258E+00,+149.77724115E-03
+194.00000E-06,+14.57069135427E+00,+14.72161225570E+00,+150.85379230E-03
+194.05000E-06,+14.56899974708E+00,+14.72091407971E+00,+151.84632429E-03
+194.10000E-06,+14.56749261418E+00,+14.71942918939E+00,+151.86970052E-03
+194.15000E-06,+14.56606919695E+00,+14.72255114710E+00,+156.41340050E-03
+194.20000E-06,+14.55962592307E+00,+14.71389020836E+00,+154.19542030E-03
+194.25000E-06,+14.54972950127E+00,+14.70407470343E+00,+154.27663851E-03
+194.30000E-06,+14.53821108619E+00,+14.69093000230E+00,+152.64988127E-03
+194.35000E-06,+14.52656680629E+00,+14.67882929374E+00,+152.19565175E-03
+194.40000E-06,+14.51996527762E+00,+14.67330621975E+00,+153.27365674E-03
+194.45000E-06,+14.51687098367E+00,+14.66940350710E+00,+152.46574383E-03
+194.50000E-06,+14.51466878716E+00,+14.66719224411E+00,+152.45560566E-03
+194.55000E-06,+14.51426749908E+00,+14.66698601794E+00,+152.65051421E-03
+194.60000E-06,+14.51406905948E+00,+14.66749433989E+00,+153.35765609E-03
+194.65000E-06,+14.51424956136E+00,+14.66852587171E+00,+154.20759639E-03
+194.70000E-06,+14.51569869835E+00,+14.67021910180E+00,+154.45181471E-03
+194.75000E-06,+14.50796457996E+00,+14.67510066377E+00,+167.06298308E-03
+194.80000E-06,+14.51965182688E+00,+14.68194386591E+00,+162.22113330E-03
+194.85000E-06,+14.51892546627E+00,+14.68452235738E+00,+165.52387294E-03
+194.90000E-06,+14.52564175281E+00,+14.69273924982E+00,+167.02435922E-03
+194.95000E-06,+14.53780750135E+00,+14.70053820995E+00,+162.65911522E-03
+195.00000E-06,+14.54298638843E+00,+14.70838014162E+00,+165.32146533E-03
+195.05000E-06,+14.55378461711E+00,+14.71690370378E+00,+163.04737064E-03
+195.10000E-06,+14.56171317630E+00,+14.72478037495E+00,+162.99611833E-03
+195.15000E-06,+14.56927375925E+00,+14.73111343475E+00,+161.76779453E-03
+195.20000E-06,+14.57652199876E+00,+14.73846230477E+00,+161.86896165E-03
+195.25000E-06,+14.58301058618E+00,+14.74451864784E+00,+161.43770160E-03
+195.30000E-06,+14.58938880047E+00,+14.75076633517E+00,+161.30649415E-03
+195.35000E-06,+14.59532680898E+00,+14.75633435561E+00,+160.93734071E-03
+195.40000E-06,+14.60109656229E+00,+14.76184162582E+00,+160.67496191E-03
+195.45000E-06,+14.60602773812E+00,+14.76744295961E+00,+161.34329501E-03
+195.50000E-06,+14.61165254841E+00,+14.77319686467E+00,+161.47382780E-03
+195.55000E-06,+14.61624788696E+00,+14.77764270511E+00,+161.32396005E-03
+195.60000E-06,+14.62182926515E+00,+14.78255869753E+00,+160.65765480E-03
+195.65000E-06,+14.62641063313E+00,+14.78641184833E+00,+159.92990809E-03
+195.70000E-06,+14.63057073934E+00,+14.79129019694E+00,+160.64751722E-03
+195.75000E-06,+14.63423055138E+00,+14.79481605306E+00,+160.51494299E-03
+195.80000E-06,+14.63888551174E+00,+14.79858184895E+00,+159.62606125E-03
+195.85000E-06,+14.64231571759E+00,+14.80218433595E+00,+159.79800278E-03
+195.90000E-06,+14.64623331063E+00,+14.80559074494E+00,+159.28746869E-03
+195.95000E-06,+14.64960261852E+00,+14.80883769535E+00,+159.16483071E-03
+196.00000E-06,+14.65306147031E+00,+14.81214231150E+00,+159.01036340E-03
+196.05000E-06,+14.65675044387E+00,+14.81544297483E+00,+158.62302475E-03
+196.10000E-06,+14.65939606933E+00,+14.81887787071E+00,+159.41140219E-03
+196.15000E-06,+14.66310152431E+00,+14.82203202617E+00,+158.86032327E-03
+196.20000E-06,+14.66576254500E+00,+14.82522130631E+00,+159.38848499E-03
+196.25000E-06,+14.66912468368E+00,+14.82753154299E+00,+158.33575797E-03
+196.30000E-06,+14.67213487829E+00,+14.83057462658E+00,+158.36865256E-03
+196.35000E-06,+14.67473974683E+00,+14.83267973988E+00,+157.87073086E-03
+196.40000E-06,+14.67752470870E+00,+14.83433926390E+00,+156.74543960E-03
+196.45000E-06,+14.68025623805E+00,+14.83703768193E+00,+156.71205375E-03
+196.50000E-06,+14.68244599040E+00,+14.83969036957E+00,+157.17583280E-03
+196.55000E-06,+14.68517547927E+00,+14.84211980992E+00,+156.87426365E-03
+196.60000E-06,+14.68778980474E+00,+14.84468028453E+00,+156.82085025E-03
+196.65000E-06,+14.69000142578E+00,+14.84681114171E+00,+156.74047452E-03
+196.70000E-06,+14.69265933184E+00,+14.84910070973E+00,+156.37198226E-03
+196.75000E-06,+14.69489358666E+00,+14.85101677856E+00,+156.05344913E-03
+196.80000E-06,+14.69718757862E+00,+14.85244103022E+00,+155.18417469E-03
+196.85000E-06,+14.69963098879E+00,+14.85451733101E+00,+154.81706082E-03
+196.90000E-06,+14.70174856134E+00,+14.85615264284E+00,+154.33511378E-03
+196.95000E-06,+14.70362648283E+00,+14.85852881575E+00,+154.83402222E-03
+197.00000E-06,+14.70643034198E+00,+14.86094807705E+00,+154.44857829E-03
+197.05000E-06,+14.70846549236E+00,+14.86281223902E+00,+154.27865053E-03
+197.10000E-06,+14.71057969174E+00,+14.86501898913E+00,+154.37118010E-03
+197.15000E-06,+14.71270076862E+00,+14.86727816093E+00,+154.50931555E-03
+197.20000E-06,+14.71503817459E+00,+14.87044353566E+00,+155.33685275E-03
+197.25000E-06,+14.71742231271E+00,+14.87192840337E+00,+154.43772503E-03
+197.30000E-06,+14.71900608175E+00,+14.87284702334E+00,+153.77213803E-03
+197.35000E-06,+14.72138817336E+00,+14.87423895212E+00,+152.78270030E-03
+197.40000E-06,+14.72321381863E+00,+14.87606857057E+00,+152.78636939E-03
+197.45000E-06,+14.72536933726E+00,+14.87748838775E+00,+152.05172913E-03
+197.50000E-06,+14.72723717994E+00,+14.88008737076E+00,+152.78261335E-03
+197.55000E-06,+14.72942942957E+00,+14.88165014474E+00,+152.15395260E-03
+197.60000E-06,+14.73120603838E+00,+14.88287114844E+00,+151.59671913E-03
+197.65000E-06,+14.73351675221E+00,+14.88579541655E+00,+152.21071949E-03
+197.70000E-06,+14.73566197420E+00,+14.88783058502E+00,+152.10054554E-03
+197.75000E-06,+14.73773488448E+00,+14.88875050601E+00,+150.94806705E-03
+197.80000E-06,+14.73937652505E+00,+14.89074450900E+00,+151.29995392E-03
+197.85000E-06,+14.74091465869E+00,+14.89191781193E+00,+150.93610119E-03
+197.90000E-06,+14.74308021769E+00,+14.89323324025E+00,+150.08540326E-03
+197.95000E-06,+14.74497072957E+00,+14.89501604740E+00,+149.97833518E-03
+198.00000E-06,+14.74649936708E+00,+14.89640068110E+00,+149.83487207E-03
+198.05000E-06,+14.74839933138E+00,+14.89813239999E+00,+149.66640239E-03
+198.10000E-06,+14.75045794771E+00,+14.90029374159E+00,+149.76912778E-03
+198.15000E-06,+14.75252501016E+00,+14.90222253122E+00,+149.63152753E-03
+198.20000E-06,+14.75419462278E+00,+14.90419763617E+00,+149.93569794E-03
+198.25000E-06,+14.75598628158E+00,+14.90522184199E+00,+149.16945007E-03
+198.30000E-06,+14.75769383200E+00,+14.90639908343E+00,+148.63952395E-03
+198.35000E-06,+14.75935449272E+00,+14.90744254383E+00,+148.02249308E-03
+198.40000E-06,+14.76095003582E+00,+14.90842218763E+00,+147.40734204E-03
+198.45000E-06,+14.76225038023E+00,+14.90988652311E+00,+147.56930806E-03
+198.50000E-06,+14.76452879380E+00,+14.91172832944E+00,+147.13382345E-03
+198.55000E-06,+14.76613458907E+00,+14.91346033703E+00,+147.26031238E-03
+198.60000E-06,+14.76799223310E+00,+14.91549174715E+00,+147.43462911E-03
+198.65000E-06,+14.76981333307E+00,+14.91727658725E+00,+147.39713590E-03
+198.70000E-06,+14.77174035433E+00,+14.91890243159E+00,+147.09562088E-03
+198.75000E-06,+14.77358808915E+00,+14.92028415192E+00,+146.63152823E-03
+198.80000E-06,+14.77465111469E+00,+14.91902486445E+00,+144.30835686E-03
+198.85000E-06,+14.77623637773E+00,+14.91995973065E+00,+143.65835651E-03
+198.90000E-06,+14.77742034515E+00,+14.91997512437E+00,+142.49079645E-03
+198.95000E-06,+14.77925017692E+00,+14.92370043996E+00,+144.38551270E-03
+199.00000E-06,+14.78151480459E+00,+14.92713450668E+00,+145.55452228E-03
+199.05000E-06,+14.78288489182E+00,+14.92970619453E+00,+146.75658898E-03
+199.10000E-06,+14.78502390266E+00,+14.93316542999E+00,+148.07607686E-03
+199.15000E-06,+14.78645939923E+00,+14.93186832760E+00,+145.34337410E-03
+199.20000E-06,+14.78786136762E+00,+14.93294035554E+00,+145.01372063E-03
+199.25000E-06,+14.78900649347E+00,+14.93174131476E+00,+142.67132070E-03
+199.30000E-06,+14.79023956067E+00,+14.93124895714E+00,+140.94650818E-03
+199.35000E-06,+14.79201801700E+00,+14.93268199262E+00,+140.60095411E-03
+199.40000E-06,+14.79343435472E+00,+14.93453285563E+00,+141.03521233E-03
+199.45000E-06,+14.79466300854E+00,+14.93756449154E+00,+142.83647182E-03
+199.50000E-06,+14.79675500304E+00,+14.94165406572E+00,+144.83342829E-03
+199.55000E-06,+14.79850226490E+00,+14.94378618700E+00,+145.21859390E-03
+199.60000E-06,+14.80016773776E+00,+14.94536492531E+00,+145.13240674E-03
+199.65000E-06,+14.80218453885E+00,+14.94459847185E+00,+142.35020155E-03
+199.70000E-06,+14.80308922367E+00,+14.94366155159E+00,+140.50801520E-03
+199.75000E-06,+14.80470150221E+00,+14.94438148848E+00,+139.61806434E-03
+199.80000E-06,+14.80579712576E+00,+14.94185157064E+00,+135.99311978E-03
+199.85000E-06,+14.80754242176E+00,+14.94735526266E+00,+139.75036118E-03
+199.90000E-06,+14.80923765012E+00,+14.94998012297E+00,+140.67840597E-03
+199.95000E-06,+14.81088085780E+00,+14.95386515494E+00,+142.92112333E-03
+200.00000E-06,+14.81302285511E+00,+14.95768752133E+00,+144.60002878E-03
+200.05000E-06,+14.81361746839E+00,+14.95471578613E+00,+141.03438697E-03
+200.10000E-06,+14.81558439783E+00,+14.95755634310E+00,+141.90909794E-03
+200.15000E-06,+14.81657805593E+00,+14.95510951981E+00,+138.46975931E-03
+200.20000E-06,+14.81792427017E+00,+14.95392139227E+00,+135.93514374E-03
+200.25000E-06,+14.81886409474E+00,+14.95467409375E+00,+135.74852962E-03
+200.30000E-06,+14.81953543311E+00,+14.95603156194E+00,+136.43550931E-03
+200.35000E-06,+14.82133127087E+00,+14.95922720927E+00,+137.83480784E-03
+200.40000E-06,+14.82346059336E+00,+14.96416068187E+00,+140.63693277E-03
+200.45000E-06,+14.82552907216E+00,+14.96589527267E+00,+140.30262700E-03
+200.50000E-06,+14.82753831434E+00,+14.96985851468E+00,+142.25696369E-03
+200.55000E-06,+14.82879907018E+00,+14.96785250849E+00,+138.99188871E-03
+200.60000E-06,+14.82991216637E+00,+14.96657792002E+00,+136.60405423E-03
+200.65000E-06,+14.83087388752E+00,+14.96695790398E+00,+136.02152227E-03
+200.70000E-06,+14.83249544134E+00,+14.96535051446E+00,+132.79549701E-03
+200.75000E-06,+14.83406387848E+00,+14.96840985107E+00,+134.28573309E-03
+200.80000E-06,+14.83480027719E+00,+14.96840755806E+00,+133.54668745E-03
+200.85000E-06,+14.83643649958E+00,+14.97223365115E+00,+135.73656904E-03
+200.90000E-06,+14.83800196079E+00,+14.97428796641E+00,+136.22376604E-03
+200.95000E-06,+14.83951580083E+00,+14.97609261587E+00,+136.51532301E-03
+201.00000E-06,+14.84131389541E+00,+14.97748090992E+00,+136.10580498E-03
+201.05000E-06,+14.84222320165E+00,+14.97784516022E+00,+135.56123265E-03
+201.10000E-06,+14.84371968061E+00,+14.97808925784E+00,+134.30881365E-03
+201.15000E-06,+14.84510458190E+00,+14.97881726320E+00,+133.65207867E-03
+201.20000E-06,+14.84639623295E+00,+14.97843761015E+00,+131.98076438E-03
+201.25000E-06,+14.84728297326E+00,+14.97877357557E+00,+131.43165366E-03
+201.30000E-06,+14.84897132111E+00,+14.98408930554E+00,+135.05736030E-03
+201.35000E-06,+14.85014862888E+00,+14.98340976452E+00,+133.20161830E-03
+201.40000E-06,+14.85244186781E+00,+14.98853107178E+00,+136.02781545E-03
+201.45000E-06,+14.85359613023E+00,+14.98747203450E+00,+133.81507807E-03
+201.50000E-06,+14.85497728297E+00,+14.98872680607E+00,+133.68815670E-03
+201.55000E-06,+14.85641259788E+00,+14.98906851153E+00,+132.59515826E-03
+201.60000E-06,+14.85666552303E+00,+14.98523998675E+00,+128.51505194E-03
+201.65000E-06,+14.85821378899E+00,+14.98971916691E+00,+131.44530845E-03
+201.70000E-06,+14.85961438701E+00,+14.99021194891E+00,+130.53851443E-03
+201.75000E-06,+14.86087470717E+00,+14.99267872554E+00,+131.74386115E-03
+201.80000E-06,+14.86243186548E+00,+14.99641026058E+00,+133.91773537E-03
+201.85000E-06,+14.86378245014E+00,+14.99585476100E+00,+132.01171164E-03
+201.90000E-06,+14.86479160447E+00,+14.99662019459E+00,+131.76909073E-03
+201.95000E-06,+14.86649078641E+00,+14.99755638670E+00,+131.00719516E-03
+202.00000E-06,+14.86761747252E+00,+14.99755079590E+00,+129.87344575E-03
+202.05000E-06,+14.86897528217E+00,+15.00052441028E+00,+131.48921368E-03
+202.10000E-06,+14.87009853028E+00,+15.00054755060E+00,+130.38911884E-03
+202.15000E-06,+14.87184788764E+00,+15.00104105548E+00,+129.13533482E-03
+202.20000E-06,+14.87270245282E+00,+15.00227423801E+00,+129.51181470E-03
+202.25000E-06,+14.87408780788E+00,+15.00225804680E+00,+128.11247398E-03
+202.30000E-06,+14.87554212108E+00,+15.00480736394E+00,+129.20676666E-03
+202.35000E-06,+14.87660962107E+00,+15.00529345086E+00,+128.62630755E-03
+202.40000E-06,+14.87797970755E+00,+15.00760565868E+00,+129.56664796E-03
+202.45000E-06,+14.87956820280E+00,+15.00909715288E+00,+129.47060963E-03
+202.50000E-06,+14.88093237888E+00,+15.00959816994E+00,+128.60798698E-03
+202.55000E-06,+14.88209482360E+00,+15.01077435834E+00,+128.62138594E-03
+202.60000E-06,+14.88330606884E+00,+15.01002719715E+00,+126.66414225E-03
+202.65000E-06,+14.88463855748E+00,+15.01031151727E+00,+125.61506791E-03
+202.70000E-06,+14.88582256109E+00,+15.01128670925E+00,+125.40665153E-03
+202.75000E-06,+14.88721271322E+00,+15.01273923976E+00,+125.46905089E-03
+202.80000E-06,+14.88822858373E+00,+15.01524661503E+00,+126.96071421E-03
+202.85000E-06,+14.88953365435E+00,+15.01837365849E+00,+128.78218570E-03
+202.90000E-06,+14.89107916599E+00,+15.01852075884E+00,+127.38268619E-03
+202.95000E-06,+14.89208949622E+00,+15.01970936955E+00,+127.56226191E-03
+203.00000E-06,+14.89314273014E+00,+15.02039106412E+00,+127.19051144E-03
+203.05000E-06,+14.89436290995E+00,+15.02022125990E+00,+125.80159589E-03
+203.10000E-06,+14.89583402569E+00,+15.01996079920E+00,+124.06879527E-03
+203.15000E-06,+14.89653750151E+00,+15.01916406334E+00,+122.57151342E-03
+203.20000E-06,+14.89789745793E+00,+15.02123145595E+00,+123.27830350E-03
+203.25000E-06,+14.89909095314E+00,+15.02281172895E+00,+123.66437733E-03
+203.30000E-06,+14.90048105175E+00,+15.02609191658E+00,+125.55345349E-03
+203.35000E-06,+14.90189874628E+00,+15.02760189499E+00,+125.64617419E-03
+203.40000E-06,+14.90319968467E+00,+15.02831501318E+00,+125.05791494E-03
+203.45000E-06,+14.90417274570E+00,+15.02969361663E+00,+125.46412343E-03
+203.50000E-06,+14.90556275763E+00,+15.02858983566E+00,+122.97166708E-03
+203.55000E-06,+14.90646024007E+00,+15.02982178576E+00,+123.30575277E-03
+203.60000E-06,+14.90757104702E+00,+15.03044405300E+00,+122.81572740E-03
+203.65000E-06,+14.90834361139E+00,+15.03035353522E+00,+121.95413168E-03
+203.70000E-06,+14.91014276352E+00,+15.03271057341E+00,+122.51204146E-03
+203.75000E-06,+14.91106978060E+00,+15.03422209557E+00,+123.09553601E-03
+203.80000E-06,+14.91258062888E+00,+15.03505937428E+00,+122.42209053E-03
+203.85000E-06,+14.91384596997E+00,+15.03702491526E+00,+123.12170452E-03
+203.90000E-06,+14.91504088983E+00,+15.03693368742E+00,+121.83679067E-03
+203.95000E-06,+14.91623222847E+00,+15.03812542406E+00,+121.83665824E-03
+204.00000E-06,+14.91695693680E+00,+15.03926200806E+00,+122.24903100E-03
+204.05000E-06,+14.91836690281E+00,+15.03956619785E+00,+121.14306275E-03
+204.10000E-06,+14.91987302262E+00,+15.04035974823E+00,+120.43112746E-03
+204.15000E-06,+14.92052984468E+00,+15.04032755726E+00,+119.74215017E-03
+204.20000E-06,+14.92165590288E+00,+15.04187841020E+00,+120.16656636E-03
+204.25000E-06,+14.92309886792E+00,+15.04379597603E+00,+120.64177091E-03
+204.30000E-06,+14.92425468388E+00,+15.04462838231E+00,+120.31816336E-03
+204.35000E-06,+14.92536372549E+00,+15.04661296605E+00,+121.19363359E-03
+204.40000E-06,+14.92665745094E+00,+15.04712717050E+00,+120.41312788E-03
+204.45000E-06,+14.92743917148E+00,+15.04718704558E+00,+119.69352783E-03
+204.50000E-06,+14.92904801429E+00,+15.04842652520E+00,+119.32343406E-03
+204.55000E-06,+14.92980704527E+00,+15.04794684014E+00,+118.08561640E-03
+204.60000E-06,+14.93094409813E+00,+15.04922376458E+00,+118.22571734E-03
+204.65000E-06,+14.93191013694E+00,+15.04988707368E+00,+117.92257059E-03
+204.70000E-06,+14.93350462852E+00,+15.05135174458E+00,+117.79237894E-03
+204.75000E-06,+14.93476186269E+00,+15.05357054614E+00,+118.75370023E-03
+204.80000E-06,+14.93591374920E+00,+15.05472672242E+00,+118.75902321E-03
+204.85000E-06,+14.93704028832E+00,+15.05602444518E+00,+118.92932949E-03
+204.90000E-06,+14.93821877801E+00,+15.05605849874E+00,+117.78451295E-03
+204.95000E-06,+14.93933891075E+00,+15.05626554727E+00,+116.87252428E-03
+205.00000E-06,+14.94016888080E+00,+15.05680035256E+00,+116.57793985E-03
+205.05000E-06,+14.94145463578E+00,+15.05750536006E+00,+115.99585777E-03
+205.10000E-06,+14.94270438039E+00,+15.05804974289E+00,+115.29123839E-03
+205.15000E-06,+14.94384627628E+00,+15.05936522020E+00,+115.46527023E-03
+205.20000E-06,+14.94478412821E+00,+15.06116314970E+00,+116.32535456E-03
+205.25000E-06,+14.94600613670E+00,+15.06242440153E+00,+116.36413850E-03
+205.30000E-06,+14.94744287022E+00,+15.06354336213E+00,+116.04670062E-03
+205.35000E-06,+14.94829763590E+00,+15.06437009319E+00,+116.01793098E-03
+205.40000E-06,+14.94942803362E+00,+15.06482370044E+00,+115.34162443E-03
+205.45000E-06,+14.95094736269E+00,+15.06540974625E+00,+114.40994267E-03
+205.50000E-06,+14.95136603823E+00,+15.06608221454E+00,+114.66291854E-03
+205.55000E-06,+14.95266887388E+00,+15.06668815789E+00,+113.96583502E-03
